NO_SUBSTANCIA;TP_SUBSTANCIA;DS_INGREDIENTE_ATIVO;CLASSE_AGRONOMICA;NO_CULTURA;NO_UNIDADE_MEDIDA;Produto
BENZOATO DE EMAMECTINA;Quimico;BENZOATO DE EMAMECTINA;INSETICIDA;Mam∆o;MILIGRAMA/KILOGRAMA;Bedane
BENZOATO DE EMAMECTINA;Quimico;BENZOATO DE EMAMECTINA;INSETICIDA;Rom∆;MILIGRAMA/KILOGRAMA;"Exalt; Extreme;"
BENZOATO DE EMAMECTINA;Quimico;BENZOATO DE EMAMECTINA;INSETICIDA;Milho;MILIGRAMA/KILOGRAMA;Delegate
BENZOATO DE EMAMECTINA;Quimico;BENZOATO DE EMAMECTINA;INSETICIDA;Soja;MILIGRAMA/KILOGRAMA;Graolin 500 EC
BENZOATO DE EMAMECTINA;Quimico;BENZOATO DE EMAMECTINA;INSETICIDA;Ervilha;MILIGRAMA/KILOGRAMA;Avatar
BENZOATO DE EMAMECTINA;Quimico;BENZOATO DE EMAMECTINA;INSETICIDA;Beterraba;MILIGRAMA/KILOGRAMA;Fulfill
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Triticale;MILIGRAMA/KILOGRAMA;Supimpa
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Trigo;MILIGRAMA/KILOGRAMA;"Cyptrin Prime; SuperCyper 250 EC; GrandCyper 250 EC; Cypertag 250 EC; Jockey 250 EC; Siren Cyp 250 EC;"
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Cebola;MILIGRAMA/KILOGRAMA;Cyper Copa 250 EC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Manga;MILIGRAMA/KILOGRAMA;Cipermetrina 250 EC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Acelga;MILIGRAMA/KILOGRAMA;"Sombrero; Sombrero 600 FS;"
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Alface;MILIGRAMA/KILOGRAMA;PingBR
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Aveia;MILIGRAMA/KILOGRAMA;Cipermetrina 250 EC CCAB
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Couve-de-bruxelas;MILIGRAMA/KILOGRAMA;Azact CE
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Couve-Flor;MILIGRAMA/KILOGRAMA;Aptika
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;EstÇvia;MILIGRAMA/KILOGRAMA;DalNeem EC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Tomate;MILIGRAMA/KILOGRAMA;Dermacor
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Cupuaáu;MILIGRAMA/KILOGRAMA;Captor
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Milheto;MILIGRAMA/KILOGRAMA;Voliam Targo
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Arroz;MILIGRAMA/KILOGRAMA;Voraz
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Guaran†;MILIGRAMA/KILOGRAMA;Instivo
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Anon†ceas;MILIGRAMA/KILOGRAMA;Benevia
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Tomate;MILIGRAMA/KILOGRAMA;Racio
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Couve-de-bruxelas;MILIGRAMA/KILOGRAMA;Ampligo Pro
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Abacate;MILIGRAMA/KILOGRAMA;“xito 215 SL
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Verimark
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Almeir∆o;MILIGRAMA/KILOGRAMA;Terra Forte
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Couve-chinesa;MILIGRAMA/KILOGRAMA;"Fortenza 600 FS; Onipax;"
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Mel∆o;MILIGRAMA/KILOGRAMA;Kaiso Sorbie BR
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Milho;MILIGRAMA/KILOGRAMA;Maestro FS
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Repolho;MILIGRAMA/KILOGRAMA;Eficax
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;R£cula;MILIGRAMA/KILOGRAMA;Chiave Sup
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Gr∆o-de-bico;MILIGRAMA/KILOGRAMA;Herold SC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Citros;MILIGRAMA/KILOGRAMA;Predom 800 WG
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Incar 480 EC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Rom∆;MILIGRAMA/KILOGRAMA;Nordik
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Triticale;MILIGRAMA/KILOGRAMA;Diflubenzuron 240 SC Crop
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Cupuaáu;MILIGRAMA/KILOGRAMA;Privilege
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Abacaxi;MILIGRAMA/KILOGRAMA;Fipronil Nortox
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Alface;MILIGRAMA/KILOGRAMA;Acefato Sumitomo 750 SP
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Aveia;MILIGRAMA/KILOGRAMA;Start
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Batata;MILIGRAMA/KILOGRAMA;Copa
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Centeio;MILIGRAMA/KILOGRAMA;Comboio
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Br¢colis;MILIGRAMA/KILOGRAMA;Focker
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Br¢colis;MILIGRAMA/KILOGRAMA;Diafentiuron CCAB 500 SC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Chic¢ria;MILIGRAMA/KILOGRAMA;"Bold; Decision;"
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Repolho;MILIGRAMA/KILOGRAMA;Cruiser 600 FS
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Espinafre;MILIGRAMA/KILOGRAMA;Eleitto
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Dermacor BR
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Acelga;MILIGRAMA/KILOGRAMA;Fipronil 80 WG Gharda
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Chic¢ria;MILIGRAMA/KILOGRAMA;Mospilan WG
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Sorgo;MILIGRAMA/KILOGRAMA;Silicon Protect
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Lentilha;MILIGRAMA/KILOGRAMA;Dividend Supreme
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Cacau;MILIGRAMA/KILOGRAMA;Sanmite EW
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Couve;MILIGRAMA/KILOGRAMA;Acrux 750 SP
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Mam∆o;MILIGRAMA/KILOGRAMA;Porcel 100 EC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;EstÇvia;MILIGRAMA/KILOGRAMA;"Sperto; Bright;"
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Maracuj†;MILIGRAMA/KILOGRAMA;Spindle
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Mam∆o;MILIGRAMA/KILOGRAMA;Temible
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Couve-chinesa;MILIGRAMA/KILOGRAMA;Tiodicarbe CCAB 800 WG
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Agri∆o;MILIGRAMA/KILOGRAMA;Clorpirif¢s Poland 480 EC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Alho;MILIGRAMA/KILOGRAMA;Produtivo
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Arroz;MILIGRAMA/KILOGRAMA;Jambtrin 120 EC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Batata;MILIGRAMA/KILOGRAMA;Prez
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;R£cula;MILIGRAMA/KILOGRAMA;Verismo
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Cebola;MILIGRAMA/KILOGRAMA;Kaiso Sorbie
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Cupuaáu;MILIGRAMA/KILOGRAMA;Taffeta 200 SP
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Melancia;MILIGRAMA/KILOGRAMA;Thiodi 350 SC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Mostarda;MILIGRAMA/KILOGRAMA;Abadin 72 EC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Manga;MILIGRAMA/KILOGRAMA;Take 750 SP
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Agri∆o;MILIGRAMA/KILOGRAMA;Trishul 750 SP
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Cevada;MILIGRAMA/KILOGRAMA;Fate 750 SP
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Centeio;MILIGRAMA/KILOGRAMA;Cinelli 250 FS
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Cevada;MILIGRAMA/KILOGRAMA;AutànticoBR
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Chalota;MILIGRAMA/KILOGRAMA;Sivanto Prime 200 SL
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Espinafre;MILIGRAMA/KILOGRAMA;Mantis 400 WG
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Maracuj†;MILIGRAMA/KILOGRAMA;Toucan 250 FS
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Mel∆o;MILIGRAMA/KILOGRAMA;Markab 350 FS
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Rom∆;MILIGRAMA/KILOGRAMA;Carnadine
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Trigo;MILIGRAMA/KILOGRAMA;Albatross 800 WG
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Melancia;MILIGRAMA/KILOGRAMA;AfincoBR
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Quiu°;MILIGRAMA/KILOGRAMA;Fipronil 800 WG Agcn
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Couve;MILIGRAMA/KILOGRAMA;Opta
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Soja;MILIGRAMA/KILOGRAMA;Siena
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Couve-Flor;MILIGRAMA/KILOGRAMA;Rodolia 200 SP
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Melancia;MILIGRAMA/KILOGRAMA;Cavalry 200 SP
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Repolho;MILIGRAMA/KILOGRAMA;Sanfly
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Anon†ceas;MILIGRAMA/KILOGRAMA;Adante Xtra
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Syndes 800 WG
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Guaran†;MILIGRAMA/KILOGRAMA;Pertag 384 EC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Quiu°;MILIGRAMA/KILOGRAMA;Abamectin 72 EC Nortox
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Chalota;MILIGRAMA/KILOGRAMA;Jess
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Feij‰es;MILIGRAMA/KILOGRAMA;"Proclaim 50; Affirm;"
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Mel∆o;MILIGRAMA/KILOGRAMA;Chlorsab 480 EC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Alho;MILIGRAMA/KILOGRAMA;Chancella
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Abacaxi;MILIGRAMA/KILOGRAMA;Diflumax 240 SC Helm
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Arroz;MILIGRAMA/KILOGRAMA;Permetrina CCAB 384 EC
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;CafÇ;MILIGRAMA/KILOGRAMA;Diflucrop
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Citros;MILIGRAMA/KILOGRAMA;"Rainil; Drumnil Xtra; Fiero Xtra; Opnil Xtra;"
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Mostarda;MILIGRAMA/KILOGRAMA;Blade
BETA-CIPERMETRINA;Quimico;BETA-CIPERMETRINA;INSETICIDA;Soja;MILIGRAMA/KILOGRAMA;Shyper 250 EC
CARBARIL;Quimico;CARBARIL;INSETICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Acetamiprid Nortox 200 SP
CARBARIL;Quimico;CARBARIL;INSETICIDA;Alho;MILIGRAMA/KILOGRAMA;Aceta
CARBARIL;Quimico;CARBARIL;INSETICIDA;Cebola;MILIGRAMA/KILOGRAMA;Nato
CARBARIL;Quimico;CARBARIL;INSETICIDA;Pepino;MILIGRAMA/KILOGRAMA;Yang
CARBARIL;Quimico;CARBARIL;INSETICIDA;Ab¢bora;MILIGRAMA/KILOGRAMA;Fitoneem
CARBARIL;Quimico;CARBARIL;INSETICIDA;Batata;MILIGRAMA/KILOGRAMA;Maestro 800 WG
CARBARIL;Quimico;CARBARIL;INSETICIDA;Repolho;MILIGRAMA/KILOGRAMA;Revolux
CARBARIL;Quimico;CARBARIL;INSETICIDA;Tomate;MILIGRAMA/KILOGRAMA;Fidele
CARBARIL;Quimico;CARBARIL;INSETICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Intrepid Edge
CARBARIL;Quimico;CARBARIL;INSETICIDA;Couve-Flor;MILIGRAMA/KILOGRAMA;Java 200 SP
CARBARIL;Quimico;CARBARIL;INSETICIDA;Pastagem;MILIGRAMA/KILOGRAMA;Sparviero 50
CARBARIL;Quimico;CARBARIL;INSETICIDA;Abacaxi;MILIGRAMA/KILOGRAMA;Maestro 250 FS
CARBARIL;Quimico;CARBARIL;INSETICIDA;Banana;MILIGRAMA/KILOGRAMA;Thiodiplus 350 FS
CARBARIL;Quimico;CARBARIL;INSETICIDA;Maá∆;MILIGRAMA/KILOGRAMA;Thiobio 350 FS
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Batata;MILIGRAMA/KILOGRAMA;Luger
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Mel∆o;MILIGRAMA/KILOGRAMA;Kraton 100 EC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Milho;MILIGRAMA/KILOGRAMA;Vorate
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Alho;MILIGRAMA/KILOGRAMA;Wild
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Cebola;MILIGRAMA/KILOGRAMA;Faith
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Amora;MILIGRAMA/KILOGRAMA;Faith SP
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Br¢colis;MILIGRAMA/KILOGRAMA;Compact.
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Jil¢;MILIGRAMA/KILOGRAMA;Faith SD 750 SP
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Ervilha;MILIGRAMA/KILOGRAMA;Daniato
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Gr∆o-de-bico;MILIGRAMA/KILOGRAMA;Chloromo 480 EC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Alho-por¢;MILIGRAMA/KILOGRAMA;BequeBR
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Cebolinha;MILIGRAMA/KILOGRAMA;Shambda 50 EC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Citros;MILIGRAMA/KILOGRAMA;Lufenuron Nortox 100 EC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Couve;MILIGRAMA/KILOGRAMA;Acanein 18 EC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Salsa;MILIGRAMA/KILOGRAMA;Tiodicarbe Sumitomo 350 SC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Soja;MILIGRAMA/KILOGRAMA;"Dinky 200 SP; Promenade;"
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Morango;MILIGRAMA/KILOGRAMA;Curbix 200 SC A
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Berinjela;MILIGRAMA/KILOGRAMA;Iniciate
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Quiabo;MILIGRAMA/KILOGRAMA;µvidoBR
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Canola;MILIGRAMA/KILOGRAMA;Branil 250 FS
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Nectarina;MILIGRAMA/KILOGRAMA;Assaris
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Pàssego;MILIGRAMA/KILOGRAMA;Cougar
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Abobrinha;MILIGRAMA/KILOGRAMA;Trivor
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Alface;MILIGRAMA/KILOGRAMA;Magnum
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Tomate;MILIGRAMA/KILOGRAMA;Ankor
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Uva;MILIGRAMA/KILOGRAMA;Masumo
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Acerola;MILIGRAMA/KILOGRAMA;Muneo
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Couve-Flor;MILIGRAMA/KILOGRAMA;Epimec
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Feij‰es;MILIGRAMA/KILOGRAMA;Acefato CCAB 750 SP
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Lentilha;MILIGRAMA/KILOGRAMA;Diafentiuron 500 SC Proventis
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Ameixa;MILIGRAMA/KILOGRAMA;"Summit 250 FS; Rainil FS;"
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Almeir∆o;MILIGRAMA/KILOGRAMA;Taura 200 EC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Pimenta;MILIGRAMA/KILOGRAMA;Tiger 100 EW
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Nàspera;MILIGRAMA/KILOGRAMA;Voraz EC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Caju;MILIGRAMA/KILOGRAMA;Avicta 500 FS Pro
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Agri∆o;MILIGRAMA/KILOGRAMA;Sensei
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Coentro;MILIGRAMA/KILOGRAMA;Admiral 100 EW
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Piment∆o;MILIGRAMA/KILOGRAMA;Cordial 100 EW
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Mirtilo;MILIGRAMA/KILOGRAMA;Fuoro
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Seriguela;MILIGRAMA/KILOGRAMA;Sorba
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Couve-de-bruxelas;MILIGRAMA/KILOGRAMA;Fielder 100 EW
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Girassol;MILIGRAMA/KILOGRAMA;Epingle 100 EW
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Melancia;MILIGRAMA/KILOGRAMA;Piriproxifen Nortox
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Caqui;MILIGRAMA/KILOGRAMA;Bucanero
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Mangaba;MILIGRAMA/KILOGRAMA;Davos
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Goiaba;MILIGRAMA/KILOGRAMA;Cartarys
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;CafÇ;MILIGRAMA/KILOGRAMA;Reinus
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Couve-de-bruxelas;MILIGRAMA/KILOGRAMA;Comiss†rio
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Couve-Flor;MILIGRAMA/KILOGRAMA;Cricen
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Espinafre;MILIGRAMA/KILOGRAMA;Clorpirif¢s Nortox EC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Manjeric∆o;MILIGRAMA/KILOGRAMA;Convence FS
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Chalota;MILIGRAMA/KILOGRAMA;Pireo
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Pitanga;MILIGRAMA/KILOGRAMA;Standak Duo
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Couve;MILIGRAMA/KILOGRAMA;Yovel
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Couve-chinesa;MILIGRAMA/KILOGRAMA;Verter SC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Repolho;MILIGRAMA/KILOGRAMA;Exor SC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Milheto;MILIGRAMA/KILOGRAMA;Closer SC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Sorgo;MILIGRAMA/KILOGRAMA;Exor
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Amendoim;MILIGRAMA/KILOGRAMA;Verter
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Closer
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Carambola;MILIGRAMA/KILOGRAMA;Vertimec 84 SC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Figo;MILIGRAMA/KILOGRAMA;Savivo
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Br¢colis;MILIGRAMA/KILOGRAMA;Expedition
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Chic¢ria;MILIGRAMA/KILOGRAMA;GeneralBR
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Sortic
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Maxixe;MILIGRAMA/KILOGRAMA;Haffor
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Pepino;MILIGRAMA/KILOGRAMA;Dinno
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Maá∆;MILIGRAMA/KILOGRAMA;Starkle
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;"Zeus; Estrela;"
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Marmelo;MILIGRAMA/KILOGRAMA;"Maxsan; Possante;"
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Chuchu;MILIGRAMA/KILOGRAMA;Piriproxifem CCAB 100 EC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Couve-chinesa;MILIGRAMA/KILOGRAMA;÷mparBR
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;R£cula;MILIGRAMA/KILOGRAMA;Perkill 250 EC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Arroz;MILIGRAMA/KILOGRAMA;Spirit SC
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Framboesa;MILIGRAMA/KILOGRAMA;PREV-AM
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Pera;MILIGRAMA/KILOGRAMA;Essencial BR
Ciantraniliprole;Quimico;Ciantraniliprole;INSETICIDA;Ab¢bora;MILIGRAMA/KILOGRAMA;Clorpirif¢s 48 EC Gharda
CIFLUTRINA;Quimico;CIFLUTRINA;INSETICIDA;Trigo;MILIGRAMA/KILOGRAMA;Acetamiprid Nortox
CIFLUTRINA;Quimico;CIFLUTRINA;INSETICIDA;Amendoim;MILIGRAMA/KILOGRAMA;"Major; Rephon;"
CIFLUTRINA;Quimico;CIFLUTRINA;INSETICIDA;Trigo;MILIGRAMA/KILOGRAMA;Clorpiri 480 EC
CIFLUTRINA;Quimico;CIFLUTRINA;INSETICIDA;Arroz;MILIGRAMA/KILOGRAMA;Malathion CCAB 1170 UL
CIFLUTRINA;Quimico;CIFLUTRINA;INSETICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Diador
CIFLUTRINA;Quimico;CIFLUTRINA;INSETICIDA;Tomate;MILIGRAMA/KILOGRAMA;Minecto Pro
