NO_SUBSTANCIA,TP_SUBSTANCIA,DS_INGREDIENTE_ATIVO,CLASSE_AGRONOMICA,NO_CULTURA,NO_UNIDADE_MEDIDA,Produto
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Maçã, KG,Infinito
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Abóbora, KG,Celest XL
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Anonáceas, KG,Stimo
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Mostarda, KG,Graster
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Maracujá, KG,Orthocide 500
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Estévia, KG,Brometila
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Mamão, KG,Manzate 800
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Romã, KG,Dithiobin 780 WP
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Quiabo, KG,Carial
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Goiaba, KG,Consento
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Melancia, KG,Dacostar WG
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Maxixe, KG,Standak Top
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Quiuí, KG,Completto
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Rúcula, KG,Previcur BCS
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Berinjela, KG,Wittita
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Alface, KG,Amistar Top
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Cacau, KG,Bumper
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Cupuaçu, KG,Cupronil; Cupravit Azul; Funguran Azul;
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Guaraná, KG,Daconil WG
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Tomate, KG,Band
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Jiló, KG,Kentan 40 WG
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Abacate, KG,Buran
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Abacaxi, KG,Alterne
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Pimenta, KG,Guapo
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Morango, KG,Brio
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Almeirão, KG,Tebufort BR
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Caju, KG,Difere; Levero; Wall;
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Macadâmia, KG,Surcozole
BICARBONATO DE POTÁSSIO,Quimico,BICARBONATO DE POTÁSSIO,FUNGICIDA,Chuchu, KG,Eleve
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Feijão, KG,Simboll 125 SC
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Girassol, KG,Solist 430 SC
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Maçã, KG,Mofotil
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Banana, KG,Dithane WG NT
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Algodão, KG,Controller NT WG
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Milho, KG,Fox
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Cevada, KG,Manzate WG
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Amendoim, KG,Metiltiofan
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Banana, KG,Mayran
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Trigo, KG,Mancobul 800 WP; Corola; Fudan;
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Soja, KG,Tiofanato-Metílico 500 Helm
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Batata, KG,Cimox
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Café, KG,Eminent Gold
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Tomate, KG,Tebufort
BIXAFEM,Quimico,BIXAFEM,FUNGICIDA,Uva, KG,Ellect
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Inhame, KG,Tacora 250 EW
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Nabo, KG,Certeza N; Firmeza N;
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Pepino, KG,Curathane SC
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Pimentão, KG,Emzeb 800 WP
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Amora, KG,Flexin
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Cenoura, KG,Status
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Pitanga, KG,Copsuper
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Acerola, KG,Cypress 400 EC
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Quiabo, KG,Abacus HC
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Beterraba, KG,Opera Ultra
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Cenoura, KG,Wanzeb
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Alho, KG,Plantvax 750 WP
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Morango, KG,Isatalonil
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Chicória, KG,Tiofanil
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Framboesa, KG,Sulfato de Cobre Inderco
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Pimenta, KG,Cuprodil WG
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Seriguela, KG,Zetaram WG
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Melão, KG,ImperadorBR
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Acelga, KG,Virtuoso 250 SC
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Melancia, KG,Tebuzim 250 SC
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Mostarda, KG,Tenaz 250 SC
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Banana, KG,Acronis
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Cenoura, KG,Carial Opti
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Algodão, KG,Revus Opti
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Girassol, KG,Legacy
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Feijão, KG,Altima
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Guaraná, KG,Agata
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Cará, KG,Hanami
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Quiuí, KG,Sauvage
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Estévia, KG,Ferrax
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Abacaxi, KG,Flama
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Cupuaçu, KG,Arcadia
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Alface, KG,Tino
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Espinafre, KG,Maxim Advanced
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Soja, KG,Cignus
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Melão, KG,Carbendazim Nortox
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Batata yacon, KG,Rivax
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Mandioquinha-salsa / Batata Baroa, KG,Locker
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Manga, KG,ProdutorBR
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Batata, KG,Pilarich
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Cebola, KG,Ichiban
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Tomate, KG,Apollo 500 SC; Edessa
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Uva, KG,Domark Excell
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Berinjela, KG,Horos; Tower; Horoscope;
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Agrião, KG,Authority
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Rúcula, KG,Tebuconazole CCAB 200 EC
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Anonáceas, KG,Galixid
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Mandioca, KG,Shar-Teb
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Rabanete, KG,Shar Conazol
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Café, KG,Shar-Teb 200 EC
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Almeirão, KG,Hexin 500 SC
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Jiló, KG,Azimut; Custodia;
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Manga, KG,Tasker
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Maracujá, KG,Galileo Excell
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Feijão, KG,Moncut
BOSCALIDA,Quimico,BOSCALIDA,FUNGICIDA,Romã, KG,Pratico
BROMUCONAZOL,Quimico,BROMUCONAZOL,FUNGICIDA,Batata, KG,Priori Top
BROMUCONAZOL,Quimico,BROMUCONAZOL,FUNGICIDA,Feijão, KG,Helmstar Plus
BROMUCONAZOL,Quimico,BROMUCONAZOL,FUNGICIDA,Banana, KG,Manfil 800 WP
BROMUCONAZOL,Quimico,BROMUCONAZOL,FUNGICIDA,Goiaba, KG,Natera
BROMUCONAZOL,Quimico,BROMUCONAZOL,FUNGICIDA,Alho, KG,Orkestra SC
BROMUCONAZOL,Quimico,BROMUCONAZOL,FUNGICIDA,Manga, KG,Fore NT
BROMUCONAZOL,Quimico,BROMUCONAZOL,FUNGICIDA,Tomate, KG,Controller NT
BROMUCONAZOL,Quimico,BROMUCONAZOL,FUNGICIDA,Cebola, KG,Elatus
BROMUCONAZOL,Quimico,BROMUCONAZOL,FUNGICIDA,Soja, KG,Cruiser Advanced
BROMUCONAZOL,Quimico,BROMUCONAZOL,FUNGICIDA,Cenoura, KG,Eminent Excell
BROMUCONAZOL,Quimico,BROMUCONAZOL,FUNGICIDA,Amendoim, KG,Erradicur
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Ameixa, KG,Evos
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Pêssego, KG,Monaris
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Nabo, KG,Imazacure 500 EC
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Chuchu, KG,Regalia Maxx
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Pimentão, KG,Yoda
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Soja, KG,Glider 720 SC
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Lichia, KG,Rancona 450 FS
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Batata-doce, KG,Rancona T
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Tomate, KG,Unizeb Glory
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Berinjela, KG,Wish 500 SC; Guardazim; Raindazim;
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Carambola, KG,Previnil Max
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Goiaba, KG,Quadris
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Abacaxi, KG,Azact CE
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Alho, KG,Fezan Gold; Duetto Top; Pugil Pro;
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Abacate, KG,Gauss
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Abóbora, KG,Vindra 425 SC
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Abobrinha, KG,Spot SC
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Caju, KG,Tivaro
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Sorgo, KG,Ativum
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Trigo, KG,Approve
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Macadâmia, KG,Pureza N
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Maracujá, KG,Banzai
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Rabanete, KG,Mirador 250 SC
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Amendoim, KG,Difcor 250 EC; Difcor Glob; Difure Pento; Passerelle; Fardi; Ruffex;
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Melão, KG,Agria
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Milho, KG,Vessarya
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Manga, KG,Gravun
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Cenoura, KG,AUG 117
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Nêspera, KG,Nomad EC
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Gengibre, KG,Timorex Gold
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Pimenta, KG,Desali
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Romã, KG,Sonora
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Alfafa, KG,Glob-Zim 500 SC
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Uva, KG,Carbendazim STK 500 SC-B
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Cacau, KG,Fusão EC
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Guaraná, KG,Prisma Plus; Ehvero;
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Beterraba, KG,Pilartime
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Marmelo, KG,Totalit
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Figo, KG,Dividend Supreme
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Cebola, KG,Fezan
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Maçã, KG,Absoluto 500 SC
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Noz-pecã, KG,Tigre
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Citros, KG,Curado
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Pera, KG,Azimut Supra
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Nectarina, KG,Triziman
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Mandioca, KG,Fox Xpro
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Mandioquinha-salsa / Batata Baroa, KG,Nillus
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Jiló, KG,Mancozeb 800 WP Perterra
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Quiabo, KG,Rotaxil 500 SC
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Algodão, KG,ParrudoBR
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Feijão, KG,Keyzol EC
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Anonáceas, KG,UPL 216 FP BR
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Pepino, KG,Rotaxil
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Maxixe, KG,Sabizeb 800 WP
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Caqui, KG,Invict
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Quiuí, KG,Absoluto FIX
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Batata, KG,Adante Xtra
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Melancia, KG,Chiva WP
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Azeitona, KG,Absoluto WG
CAPTANA,Quimico,CAPTANA,FUNGICIDA,Mamão, KG,Approve WG
CARBENDAZIM,Quimico,CARBENDAZIM,FUNGICIDA,Trigo, KG,Tridium
CARBENDAZIM,Quimico,CARBENDAZIM,FUNGICIDA,Maçã, KG,Cerconil
CARBENDAZIM,Quimico,CARBENDAZIM,FUNGICIDA,Soja, KG,Trianum WG
CARBENDAZIM,Quimico,CARBENDAZIM,FUNGICIDA,Algodão, KG,Cleaner Xtra
CARBENDAZIM,Quimico,CARBENDAZIM,FUNGICIDA,Arroz, KG,Linero
CARBENDAZIM,Quimico,CARBENDAZIM,FUNGICIDA,Feijão, KG,Mancymbul 720 WP
CARBENDAZIM,Quimico,CARBENDAZIM,FUNGICIDA,Citros, KG,Volna 250 EC
CARBENDAZIM,Quimico,CARBENDAZIM,FUNGICIDA,Milho, KG,Curygen EC
CARBENDAZIM,Quimico,CARBENDAZIM,FUNGICIDA,Cana-de-açúcar, KG,AUG 137
CARBENDAZIM,Quimico,CARBENDAZIM,FUNGICIDA,Cevada, KG,Seven
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Algodão, KG,Lost
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Batata, KG,Magic
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Ervilha, KG,NotavelBR
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Cana-de-açúcar, KG,Topsin 875 WG
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Cenoura, KG,Tebas
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Alface, KG,Orbis
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Jiló, KG,Cadilac
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Rúcula, KG,Azox 250 SC
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Cevada, KG,Tebuco BRX
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Cebola, KG,Tebuco 430 SC Nortox
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Beterraba, KG,Cercobin 875 WG
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Melão, KG,Charrua 430 SC
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Chicória, KG,Airone
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Pimentão, KG,Mancozeb CCAB 800 WP
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Feijão, KG,Cronnos
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Milho, KG,Banjo
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Quiabo, KG,Convicto
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Amendoim, KG,Convicto SC
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Melancia, KG,Trichodermil Super SC 1306
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Aveia, KG,Cuprital 700
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Pastagem, KG,Atak
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Trigo, KG,Fuerza
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Almeirão, KG,Aderis
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Rabanete, KG,Zipper
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Agrião, KG,Captain 800 WG
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Pimenta, KG,Origan 500 SC
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Feijão-vagem, KG,Trianum DS
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Arroz, KG,Azoxistrobina CCAB 250 SC
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Soja, KG,Hollic
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Acelga, KG,Prever
CARBOXINA,Quimico,CARBOXINA,FUNGICIDA,Berinjela, KG,Jaran 500 SC
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Cebola, KG,Muneo
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Couve-Flor, KG,Fontico
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Alface, KG,Nuzoxy 250 SC
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Almeirão, KG,Avura
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Alface, KG,Scooter
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Couve-chinesa, KG,Reference
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Agrião, KG,Sphere Max A
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Brócolis, KG,Sphere Max B
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Repolho, KG,Álibi
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Couve, KG,Fleris
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Melão, KG,Troia
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Uva, KG,Truzon
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Chicória, KG,Tejo
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Batata, KG,Wiper Xtra
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Tomate, KG,Torero
CIAZOFAMIDA,Quimico,CIAZOFAMIDA,FUNGICIDA,Mostarda, KG,Flutriafol Nortox
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Espinafre, KG,Inssimo
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Chuchu, KG,Kasan Max 750 WG
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Cebola, KG,Elatus Trio
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Mostarda, KG,Tamiz
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Alho, KG,Switch
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Jiló, KG,Galixid SC
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Melão, KG,Airone Inox
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Pimentão, KG,Airone Scudo
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Uva, KG,Maxim Quattro
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Estévia, KG,Veldara
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Maxixe, KG,Prize 500 WP
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Abobrinha, KG,Cartarys
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Agrião, KG,Lousal
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Couve, KG,Kasan 800 WP
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Repolho, KG,Xopotó 800 WP
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Alface, KG,Mancozeb Nortox 800 WP
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Batata, KG,Mancozeb 800 WP AGCN
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Couve-Flor, KG,Cricen
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Pepino, KG,Fluazinam Nortox 500 SC
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Pimenta, KG,Mancozeb 800 Sino-Agri
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Rúcula, KG,Novum
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Chicória, KG,Mansi
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Abóbora, KG,Milcozeb 800 WP
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Cebola, KG,Difo 250 EC
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Couve-de-bruxelas, KG,Fluazinam 500 SC Proventis; Lisor 500 SC;
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Soja, KG,Helmet
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Acelga, KG,Mancozeb Nortox
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Almeirão, KG,Safenith; Amblus; Chlonil; Dacomax; Dragonil; Endure; Teranil;
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Berinjela, KG,Clorotalonil R 720 SC Perterra
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Tomate, KG,Fluazinam CCAB 500 SC
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Brócolis, KG,Band 500 SC
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Melancia, KG,Moximate WP
CIMOXANIL,Quimico,CIMOXANIL,FUNGICIDA,Couve-chinesa, KG,Attila
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Pera, KG,Audaz
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Amendoim, KG,Dolphin
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Ervilha, KG,Spirit SC
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Feijões, KG,PREV-AM
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Alho, KG,Captive; Betan; Cobral; Pasha;
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Figo, KG,Cerimônia
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Goiaba, KG,Indozeb 750 WG
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Arroz, KG,Aviate 250 SC
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Sorgo, KG,Masterole; Esforza; Hampen;
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Centeio, KG,Bravonil Top
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Cevada, KG,Dart
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Triticale, KG,Tiofanato CCAB 500 SC
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Coco, KG,Funginil Supra
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Café, KG,Desali 150 EC
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Açaí, KG,Aumenax; Perenion; Cadac;
CIPROCONAZOL,Quimico,CIPROCONAZOL,FUNGICIDA,Melão, KG,Acapela
